"ID"	"p"	"p.adj"	"EffectSize"	"threshold"	"comparison"	"sig"
"sp|O15143|ARC1B_HUMANActin-relatedprotein2/3complexsubunit1BOS=HomosapiensGN=ARPC1BPE=1SV=3;tr|C9J4Z7|C9J4Z7_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=1;tr|F8VXW2|F8VXW2_HUMANActin-relatedprotein2/3complexsubunit1BOS=HomosapiensGN=ARPC1BPE=1SV=2;tr|C9JEY1|C9JEY1_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=1;tr|C9JQM8|C9JQM8_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=8;tr|C9JFG9|C9JFG9_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=8;tr|C9J6C8|C9J6C8_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=8;tr|C9JBJ7|C9JBJ7_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=1;tr|C9K057|C9K057_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=1;tr|C9JTT6|C9JTT6_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=8;tr|C9JM51|C9JM51_HUMANActin-relatedprotein2/3complexsubunit1B(Fragment)OS=HomosapiensGN=ARPC1BPE=1SV=1;tr|F8WEB3|F8WEB3_HUMANActin-relatedprotein2/3complexsubunit1BOS=HomosapiensGN=ARPC1BPE=1SV=1"	0.466794574551684	0.64691639407978	-0.0370025995806449	"TRUE"	1	"non-significant"
"sp|O15144|ARPC2_HUMANActin-relatedprotein2/3complexsubunit2OS=HomosapiensGN=ARPC2PE=1SV=1;tr|C9JTV5|C9JTV5_HUMANArp2/3complex34kDasubunit(Fragment)OS=HomosapiensGN=ARPC2PE=1SV=8;tr|G5E9J0|G5E9J0_HUMANArp2/3complex34kDasubunitOS=HomosapiensGN=ARPC2PE=1SV=1;tr|H7C3F9|H7C3F9_HUMANArp2/3complex34kDasubunit(Fragment)OS=HomosapiensGN=ARPC2PE=1SV=1;tr|G5E9S7|G5E9S7_HUMANActinrelatedprotein2/3complex,subunit2,34kDa,isoformCRA_eOS=HomosapiensGN=ARPC2PE=1SV=1"	0.32661016028971	0.509391993112391	-0.0588021302732002	"TRUE"	1	"non-significant"
"sp|O15145|ARPC3_HUMANActin-relatedprotein2/3complexsubunit3OS=HomosapiensGN=ARPC3PE=1SV=3;tr|F8VR50|F8VR50_HUMANActin-relatedprotein2/3complexsubunit3(Fragment)OS=HomosapiensGN=ARPC3PE=1SV=1;tr|C9JZD1|C9JZD1_HUMANActin-relatedprotein2/3complexsubunit3(Fragment)OS=HomosapiensGN=ARPC3PE=1SV=1"	0.34240917215402	0.51818598753279	-0.0508767255147093	"TRUE"	1	"non-significant"
"sp|O15357|SHIP2_HUMANPhosphatidylinositol3,4,5-trisphosphate5-phosphatase2OS=HomosapiensGN=INPPL1PE=1SV=2;tr|A0A0A0MTP6|A0A0A0MTP6_HUMANPhosphatidylinositol3,4,5-trisphosphate5-phosphatase2OS=HomosapiensGN=INPPL1PE=1SV=1;tr|F5GY16|F5GY16_HUMANPhosphatidylinositol3,4,5-trisphosphate5-phosphatase2(Fragment)OS=HomosapiensGN=INPPL1PE=1SV=1;tr|H7BXR2|H7BXR2_HUMANPhosphatidylinositol3,4,5-trisphosphate5-phosphatase2(Fragment)OS=HomosapiensGN=INPPL1PE=1SV=1;tr|F5H588|F5H588_HUMANPhosphatidylinositol3,4,5-trisphosphate5-phosphatase2(Fragment)OS=HomosapiensGN=INPPL1PE=1SV=8;tr|D6RJB9|D6RJB9_HUMANCytokine-dependenthematopoieticcelllinkerOS=HomosapiensGN=CLNKPE=4SV=1;tr|H0YFZ4|H0YFZ4_HUMANPhosphatidylinositol3,4,5-trisphosphate5-phosphatase2(Fragment)OS=HomosapiensGN=INPPL1PE=1SV=1;tr|A0A0A0MSJ4|A0A0A0MSJ4_HUMANCytokine-dependenthematopoieticcelllinkerOS=HomosapiensGN=CLNKPE=1SV=1;sp|Q7Z7G1|CLNK_HUMANCytokine-dependenthematopoieticcelllinkerOS=HomosapiensGN=CLNKPE=1SV=2"	0.0853334050246147	0.246507857258747	0.13320212761891	"TRUE"	1	"non-significant"
"sp|O15371|EIF3D_HUMANEukaryotictranslationinitiationfactor3subunitDOS=HomosapiensGN=EIF3DPE=1SV=1;tr|B0QYA5|B0QYA5_HUMANEukaryotictranslationinitiationfactor3subunitD(Fragment)OS=HomosapiensGN=EIF3DPE=1SV=1;tr|B0QYA6|B0QYA6_HUMANEukaryotictranslationinitiationfactor3subunitD(Fragment)OS=HomosapiensGN=EIF3DPE=1SV=1;tr|B0QYA4|B0QYA4_HUMANEukaryotictranslationinitiationfactor3subunitD(Fragment)OS=HomosapiensGN=EIF3DPE=1SV=2;tr|B0QYA8|B0QYA8_HUMANEukaryotictranslationinitiationfactor3subunitD(Fragment)OS=HomosapiensGN=EIF3DPE=1SV=1"	0.044644283624571	0.173805989683444	-0.150812715569644	"TRUE"	1	"non-significant"
"sp|O15427|MOT4_HUMANMonocarboxylatetransporter4OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3QQV2|J3QQV2_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=8;tr|J3QSC3|J3QSC3_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3KTI8|J3KTI8_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3QQS9|J3QQS9_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3KT83|J3KT83_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3QRA0|J3QRA0_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3QRP8|J3QRP8_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=8;tr|J3QLE3|J3QLE3_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3KTM6|J3KTM6_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1;tr|J3QRU2|J3QRU2_HUMANMonocarboxylatetransporter4(Fragment)OS=HomosapiensGN=SLC16A3PE=1SV=1"	0.0821780028663602	0.240866560125539	-0.118096642872086	"TRUE"	1	"non-significant"
"sp|O15511|ARPC5_HUMANActin-relatedprotein2/3complexsubunit5OS=HomosapiensGN=ARPC5PE=1SV=3;tr|B1ALC0|B1ALC0_HUMANActin-relatedprotein2/3complexsubunit5OS=HomosapiensGN=ARPC5PE=1SV=1"	0.714459420643235	0.845416019786659	0.0179780198161525	"TRUE"	1	"non-significant"
"sp|O43312|MTSS1_HUMANMetastasissuppressorprotein1OS=HomosapiensGN=MTSS1PE=1SV=2;tr|H0YB53|H0YB53_HUMANMetastasissuppressorprotein1(Fragment)OS=HomosapiensGN=MTSS1PE=1SV=1;tr|E7EWW5|E7EWW5_HUMANMetastasissuppressorprotein1OS=HomosapiensGN=MTSS1PE=1SV=1;tr|H0YAZ8|H0YAZ8_HUMANMetastasissuppressorprotein1(Fragment)OS=HomosapiensGN=MTSS1PE=1SV=1;tr|H0YBL3|H0YBL3_HUMANMetastasissuppressorprotein1(Fragment)OS=HomosapiensGN=MTSS1PE=1SV=1;tr|E5RJX3|E5RJX3_HUMANMetastasissuppressorprotein1(Fragment)OS=HomosapiensGN=MTSS1PE=1SV=1"	0.00337570461894971	0.0543710994086423	-0.301265621619168	"TRUE"	1	"non-significant"
"sp|O43396|TXNL1_HUMANThioredoxin-likeprotein1OS=HomosapiensGN=TXNL1PE=1SV=3;tr|K7ER96|K7ER96_HUMANThioredoxin-likeprotein1(Fragment)OS=HomosapiensGN=TXNL1PE=1SV=1;tr|K7EML9|K7EML9_HUMANThioredoxin-likeprotein1(Fragment)OS=HomosapiensGN=TXNL1PE=1SV=1;tr|K7EKG2|K7EKG2_HUMANThioredoxin-likeprotein1(Fragment)OS=HomosapiensGN=TXNL1PE=1SV=1;tr|K7EPB7|K7EPB7_HUMANThioredoxin-likeprotein1OS=HomosapiensGN=TXNL1PE=1SV=1;tr|K7EME7|K7EME7_HUMANThioredoxin-likeprotein1(Fragment)OS=HomosapiensGN=TXNL1PE=1SV=1"	0.142363602112551	0.319515133044455	-0.129397740990582	"TRUE"	1	"non-significant"
"sp|O43707|ACTN4_HUMANAlpha-actinin-4OS=HomosapiensGN=ACTN4PE=1SV=2;tr|F5GXS2|F5GXS2_HUMANAlpha-actinin-4OS=HomosapiensGN=ACTN4PE=1SV=2;tr|H7C144|H7C144_HUMANAlpha-actinin-4(Fragment)OS=HomosapiensGN=ACTN4PE=1SV=1;tr|K7EJH8|K7EJH8_HUMANAlpha-actinin-4(Fragment)OS=HomosapiensGN=ACTN4PE=1SV=1;tr|K7EP19|K7EP19_HUMANAlpha-actinin-4(Fragment)OS=HomosapiensGN=ACTN4PE=1SV=1"	0.195605011594669	0.385168169549349	0.0702969808150851	"TRUE"	1	"non-significant"
"sp|O43747|AP1G1_HUMANAP-1complexsubunitgamma-1OS=HomosapiensGN=AP1G1PE=1SV=5;tr|H3BNR4|H3BNR4_HUMANAP-1complexsubunitgamma-1OS=HomosapiensGN=AP1G1PE=1SV=1;tr|H3BR36|H3BR36_HUMANAP-1complexsubunitgamma-1(Fragment)OS=HomosapiensGN=AP1G1PE=1SV=1;tr|H3BUN9|H3BUN9_HUMANAP-1complexsubunitgamma-1OS=HomosapiensGN=AP1G1PE=1SV=1;tr|B3KNW1|B3KNW1_HUMANAP-1complexsubunitgamma-1OS=HomosapiensGN=AP1G1PE=1SV=1"	0.253606647286255	0.440418857232266	-0.0875345685015878	"TRUE"	1	"non-significant"
"sp|O43776|SYNC_HUMANAsparagine--tRNAligase,cytoplasmicOS=HomosapiensGN=NARSPE=1SV=1;tr|K7EIU7|K7EIU7_HUMANAsparagine--tRNAligase,cytoplasmic(Fragment)OS=HomosapiensGN=NARSPE=1SV=1;tr|K7EPK2|K7EPK2_HUMANAsparagine--tRNAligase,cytoplasmic(Fragment)OS=HomosapiensGN=NARSPE=1SV=1;tr|K7EQ35|K7EQ35_HUMANAsparagine--tRNAligase,cytoplasmic(Fragment)OS=HomosapiensGN=NARSPE=1SV=1;tr|K7EMQ6|K7EMQ6_HUMANAsparagine--tRNAligase,cytoplasmic(Fragment)OS=HomosapiensGN=NARSPE=1SV=1;tr|K7EJ19|K7EJ19_HUMANAsparagine--tRNAligase,cytoplasmicOS=HomosapiensGN=NARSPE=1SV=1"	0.570931030016983	0.746405575978268	-0.0363258034793379	"TRUE"	1	"non-significant"
"sp|O60234|GMFG_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1;tr|M0QYJ8|M0QYJ8_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1;tr|M0R0C1|M0R0C1_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1;tr|M0QX47|M0QX47_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1;tr|M0QXC2|M0QXC2_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1;tr|M0QYG8|M0QYG8_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1;tr|M0R1D2|M0R1D2_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1;tr|M0QXZ6|M0QXZ6_HUMANGliamaturationfactorgamma(Fragment)OS=HomosapiensGN=GMFGPE=1SV=1;tr|M0R2P2|M0R2P2_HUMANGliamaturationfactorgammaOS=HomosapiensGN=GMFGPE=1SV=1"	0.04109028426412	0.170374349387814	0.242054817082526	"TRUE"	1	"non-significant"
"sp|O60488|ACSL4_HUMANLong-chain-fatty-acid--CoAligase4OS=HomosapiensGN=ACSL4PE=1SV=2;tr|H0Y9A0|H0Y9A0_HUMANLong-chain-fatty-acid--CoAligase4(Fragment)OS=HomosapiensGN=ACSL4PE=1SV=1"	0.0273924649005058	0.144875685227355	-0.210826850285976	"TRUE"	1	"non-significant"
"sp|O60493|SNX3_HUMANSortingnexin-3OS=HomosapiensGN=SNX3PE=1SV=3"	0.103908475379737	0.273161455895186	-0.115412008727334	"TRUE"	1	"non-significant"
"sp|O60506|HNRPQ_HUMANHeterogeneousnuclearribonucleoproteinQOS=HomosapiensGN=SYNCRIPPE=1SV=2;tr|F6UXX1|F6UXX1_HUMANHeterogeneousnuclearribonucleoproteinQ(Fragment)OS=HomosapiensGN=SYNCRIPPE=1SV=1"	0.99597995252824	0.99597995252824	-0.000364896102690082	"TRUE"	1	"non-significant"
"sp|O60664|PLIN3_HUMANPerilipin-3OS=HomosapiensGN=PLIN3PE=1SV=3;tr|K7ERZ3|K7ERZ3_HUMANPerilipin-3(Fragment)OS=HomosapiensGN=PLIN3PE=1SV=1;tr|K7EL96|K7EL96_HUMANPerilipin-3(Fragment)OS=HomosapiensGN=PLIN3PE=1SV=8;tr|K7ER39|K7ER39_HUMANPerilipin-3(Fragment)OS=HomosapiensGN=PLIN3PE=1SV=1"	0.0327095899970756	0.155905522415968	0.159493616741385	"TRUE"	1	"non-significant"
"sp|O75083|WDR1_HUMANWDrepeat-containingprotein1OS=HomosapiensGN=WDR1PE=1SV=4;tr|D6RD66|D6RD66_HUMANWDrepeat-containingprotein1(Fragment)OS=HomosapiensGN=WDR1PE=1SV=1"	0.246108636330958	0.43378161290884	-0.0643778249253186	"TRUE"	1	"non-significant"
"sp|O75131|CPNE3_HUMANCopine-3OS=HomosapiensGN=CPNE3PE=1SV=1;tr|H0YB26|H0YB26_HUMANCopine-3(Fragment)OS=HomosapiensGN=CPNE3PE=1SV=1;tr|E5RHZ0|E5RHZ0_HUMANCopine-3(Fragment)OS=HomosapiensGN=CPNE3PE=1SV=1;tr|A0A087WYQ3|A0A087WYQ3_HUMANCopine-3(Fragment)OS=HomosapiensGN=CPNE3PE=1SV=1;tr|E7ENV7|E7ENV7_HUMANCopine-8OS=HomosapiensGN=CPNE8PE=1SV=2;sp|Q8IYJ1|CPNE9_HUMANCopine-9OS=HomosapiensGN=CPNE9PE=1SV=3;sp|Q96A23|CPNE4_HUMANCopine-4OS=HomosapiensGN=CPNE4PE=1SV=1;sp|O95741|CPNE6_HUMANCopine-6OS=HomosapiensGN=CPNE6PE=1SV=3;sp|Q86YQ8|CPNE8_HUMANCopine-8OS=HomosapiensGN=CPNE8PE=1SV=2;sp|Q9HCH3|CPNE5_HUMANCopine-5OS=HomosapiensGN=CPNE5PE=1SV=2;sp|Q9UBL6|CPNE7_HUMANCopine-7OS=HomosapiensGN=CPNE7PE=1SV=1"	0.898245636319208	0.956378443680158	-0.00767275702842518	"TRUE"	1	"non-significant"
"sp|O75348|VATG1_HUMANV-typeprotonATPasesubunitG1OS=HomosapiensGN=ATP6V1G1PE=1SV=3;tr|F2Z307|F2Z307_HUMANV-typeprotonATPasesubunitGOS=HomosapiensGN=ATP6V1G2-DDX39BPE=3SV=1;sp|O95670|VATG2_HUMANV-typeprotonATPasesubunitG2OS=HomosapiensGN=ATP6V1G2PE=1SV=1"	0.925990644678095	0.969723262393898	-0.00616530887508127	"TRUE"	1	"non-significant"
"sp|O75368|SH3L1_HUMANSH3domain-bindingglutamicacid-rich-likeproteinOS=HomosapiensGN=SH3BGRLPE=1SV=1"	0.205772374124586	0.391675506594368	0.109020305777186	"TRUE"	1	"non-significant"
"sp|O75396|SC22B_HUMANVesicle-traffickingproteinSEC22bOS=HomosapiensGN=SEC22BPE=1SV=4;tr|A0A087X1A9|A0A087X1A9_HUMANVesicle-traffickingproteinSEC22b(Fragment)OS=HomosapiensGN=SEC22BPE=1SV=1"	0.340907336906775	0.518076766677906	-0.0713372797198328	"TRUE"	1	"non-significant"
"sp|O75533|SF3B1_HUMANSplicingfactor3Bsubunit1OS=HomosapiensGN=SF3B1PE=1SV=3;tr|H7C341|H7C341_HUMANSplicingfactor3Bsubunit1(Fragment)OS=HomosapiensGN=SF3B1PE=1SV=1"	0.57955884304435	0.75209926196595	-0.0447278336382242	"TRUE"	1	"non-significant"
"sp|O75844|FACE1_HUMANCAAXprenylprotease1homologOS=HomosapiensGN=ZMPSTE24PE=1SV=2"	0.915300348715965	0.966454408426526	0.00561459039414736	"TRUE"	1	"non-significant"
"sp|O75874|IDHC_HUMANIsocitratedehydrogenase[NADP]cytoplasmicOS=HomosapiensGN=IDH1PE=1SV=2;tr|C9J4N6|C9J4N6_HUMANIsocitratedehydrogenase[NADP]cytoplasmic(Fragment)OS=HomosapiensGN=IDH1PE=1SV=1;tr|C9JJE5|C9JJE5_HUMANIsocitratedehydrogenase[NADP]cytoplasmic(Fragment)OS=HomosapiensGN=IDH1PE=1SV=1;tr|C9JLU6|C9JLU6_HUMANIsocitratedehydrogenase[NADP]cytoplasmic(Fragment)OS=HomosapiensGN=IDH1PE=1SV=8"	0.0399136641086641	0.16823114624313	0.20857527314611	"TRUE"	1	"non-significant"
"sp|O75915|PRAF3_HUMANPRA1familyprotein3OS=HomosapiensGN=ARL6IP5PE=1SV=1;tr|F8WF90|F8WF90_HUMANPRA1familyproteinOS=HomosapiensGN=ARL6IP5PE=1SV=1;tr|C9JQU6|C9JQU6_HUMANPRA1familyproteinOS=HomosapiensGN=ARL6IP5PE=1SV=1;tr|F8WF33|F8WF33_HUMANPRA1familyproteinOS=HomosapiensGN=ARL6IP5PE=1SV=1"	0.128810538878613	0.302779017136683	-0.105054165544307	"TRUE"	1	"non-significant"
"sp|O76003|GLRX3_HUMANGlutaredoxin-3OS=HomosapiensGN=GLRX3PE=1SV=2"	0.207365844891505	0.393147140872369	-0.1147008361824	"TRUE"	1	"non-significant"
"sp|O94804|STK10_HUMANSerine/threonine-proteinkinase10OS=HomosapiensGN=STK10PE=1SV=1;tr|H0YB71|H0YB71_HUMANSerine/threonine-proteinkinase10(Fragment)OS=HomosapiensGN=STK10PE=1SV=1"	0.0592630234264894	0.203624127007767	-0.128741167218071	"TRUE"	1	"non-significant"
"sp|O94905|ERLN2_HUMANErlin-2OS=HomosapiensGN=ERLIN2PE=1SV=1;tr|E5RHW4|E5RHW4_HUMANErlin-2(Fragment)OS=HomosapiensGN=ERLIN2PE=1SV=1;tr|E5RJ09|E5RJ09_HUMANErlin-2(Fragment)OS=HomosapiensGN=ERLIN2PE=1SV=1;tr|B0QZ43|B0QZ43_HUMANErlin-1(Fragment)OS=HomosapiensGN=ERLIN1PE=1SV=1;sp|O75477|ERLN1_HUMANErlin-1OS=HomosapiensGN=ERLIN1PE=1SV=1"	0.00666285590653055	0.0679611302466116	0.373031136422137	"TRUE"	1	"non-significant"
"sp|O94925|GLSK_HUMANGlutaminasekidneyisoform,mitochondrialOS=HomosapiensGN=GLSPE=1SV=1;tr|H7BZD1|H7BZD1_HUMANGlutaminasekidneyisoform,mitochondrial(Fragment)OS=HomosapiensGN=GLSPE=1SV=1;tr|C9JIJ6|C9JIJ6_HUMANGlutaminasekidneyisoform,mitochondrial(Fragment)OS=HomosapiensGN=GLSPE=1SV=1;tr|B7Z509|B7Z509_HUMANGlutaminasekidneyisoform,mitochondrialOS=HomosapiensGN=GLSPE=1SV=1"	0.965681025097044	0.987749040741081	-0.0033386015845327	"TRUE"	1	"non-significant"
